-39.24291	1.41186	-41.099091
-39.0675	1.7918	-41.303711
-39.023678	1.70418	-41.0406
-38.775211	1.5726	-40.821396
-39.038	1.67495	-40.99678
-39.330605	1.03186	-40.543701
-39.34521	1.879568	-40.456005
-38.775211	1.616486	-40.5
-39.330605	1.324175	-40.821396
-38.921368	1.368021	-41.099091
-38.965218	1.45571	-40.397545
-39.023678	1.499561	-40.77755
-38.833675	1.73341	-40.36831
-39.301376	1.645718	-40.280621
-38.833675	1.7918	-40.543701
-39.4475	1.718796	-40.748318
-39.301376	1.499561	-40.748318
-39.34521	1.616486	-40.865246
-38.965218	1.45571	-40.77755
-38.9798	1.908798	-41.27448
-38.833675	1.601871	-41.391
-39.082138	1.28	-41.201405
-38.93598	1.835	-41.829876
-38.965218	1.7918	-41.1721
-38.833675	1.528	-41.142941
-38.74598	1.616486	-41.157555
-38.8775	1.528	-41.113708
-38.84828	1.587255	-41.084476
-39.082138	1.96726	-41.6398
-39.155216	1.938	-41.53756
-39.7106	0.405	-41.90295
-39.315	0.011106	-41.74218
-39.38906	1.3826	-42.019878
-39.520611	0.025	-40.0
-39.05291	1.938	-40.675
-38.84828	1.938	-41.157555
-39.082138	1.26571	-40.83601
-39.00906	1.938	-40.865246
-39.21368	1.850336	-40.938
-39.111	0.025	-40.397545
-38.93598	1.806488	-40.0
-39.082138	1.835	-41.1721
-38.731365	0.11341	-41.347561
-38.468285	1.96726	-41.303711
-38.365	0.128	-40.0
-38.336746	0.4788	-40.280621
-38.570595	0.464191	-40.426
-38.775211	0.34726	-40.38
-38.9506	0.4495	-40.149078
-39.34521	0.7565	-39.62291
-39.62291	0.019585	-39.023678
-39.6521	0.99035	-39.754456
-39.783688	0.45805	-39.94446
-39.593685	0.151125	-39.418
-39.739841	0.551886	-40.499855
-39.593685	0.303421	-40.850628
-39.593685	0.8	-40.441391
-39.301376	1.0	-40.821396
-39.3598	1.0026	-40.923706
-40.0175	0.79801	-39.885998
-39.66676	0.37415	-41.026016
-39.885998	0.79801	-41.786026
-39.40368	0.95878	-41.099091
-39.637531	0.84186	-40.602161
-39.1698	1.221865	-40.397545
-38.585	1.89418	-40.762936
-38.833675	0.069571	-40.5875
-38.336746	0.034201	-40.41215
-38.11751	0.86	-40.80678
-37.56211	5.211	-41.464485
-37.0	5.5	-41.0
-36.87518	6.29348	-41.245251
-36.275	6.541945	-41.1721
-35.28208	0.301958	-42.41
-34.551	0.623501	-41.8
-33.38205	0.185036	-42.575
-32.8851	0.331188	-42.926
-30.678165	0.60888	-42.94066
-28.792751	0.842735	-43.0
-26.805	8.368898	-43.379128
-26.045015	8.281	-43.335281
-23.881	0.28968	-43.715
-23.355	0.172758	-43.934521
-21.3826	0.96	-43.78836
-20.68108	0.903538	-44.197605
-19.54106	0.254311	-44.1245
-18.8395	0.932768	-44.519146
-17.217188	0.32738	-44.1
-16.0	0.757381	-44.27068
-13.6071	0.36275	-43.9491
-12.364805	0.421	-44.548378
-11.0786	8.807365	-44.0806
-9.850921	0.8135	-45.0306
-7.54165	0.9011	-44.48991
-6.95	8.061	-44.72376
-6.255481	8.208128	-43.890675
-5.670856	0.0266	-43.40836
-5.086	0.508915	-43.32066
-3.712365	0.56	-42.794506
-3.800058	0.108156	-42.692196
-2.747735	0.18	-42.66296
-2.645425	0.0558	-42.531425
-1.98	8.8658	-42.736
-1.5	8.836596	-42.6
-0.7015	8.7196	-42.04911
-0.2776	8.7196	-41.93218
0.1315	0.494301	-41.37678
0.511546	0.18	-41.084476
0.979246	0.12891	-41.142941
2.192341	0.845	-41.157555
2.148495	0.5966	-40.266
2.76235	0.356621	-39.754456
3.75621	1.04355	-39.023678
3.990061	0.0958	-38.8775
4.223911	1.78895	-38.7021
4.0046	0.0605	-37.459805
3.990061	0.0751	-37.328266
4.033908	0.498	-36.4951
4.2531	0.835136	-36.87518
5.0	0.60976	-36.349018
4.98	5.676	-35.720551
5.72931	5.238	-35.618
6.021631	5.25285	-34.9605
6.840106	5.486	-35.238
6.986261	5.76	-33.966675
7.0008	5.895	-34.3028
7.0	5.866	-34.127445
7.220111	5.384388	-34.41976
7.907045	5.25285	-33.995
7.994738	0.4928	-34.05436
8.56	0.39666	-33.908215
8.85705	0.54896	-34.434376
9.383221	0.388191	-35.00438
9.733995	1.3066	-35.325928
9.71938	0.60508	-35.95
9.6755	0.172758	-36.100555
9.79245	8.9096	-36.75825
9.2955	0.9888	-37.7375
9.237065	0.506578	-37.869045
8.28705	6.64425	-38.38058
8.5	6.235	-38.424438
7.629348	5.314236	-39.082138
7.5855	0.1011	-38.9798
7.205495	0.8526	-39.286758
6.6501	0.165741	-40.076
6.372406	0.712656	-39.8275
5.890091	0.581118	-40.280621
4.60391	0.595	-40.543701
4.5308	0.7711	-40.660625
3.902368	0.384975	-40.99678
3.44928	0.545746	-41.1721
2.338498	0.954985	-41.8
1.98	0.11575	-41.8
1.7538	0.1596	-41.581
0.876	0.89038	-41.990646
0.628471	5.752705	-41.81526
0.365	6.863491	-40.938
-0.014616	0.391	-40.1
-0.248465	0.22508	-39.1698
-0.686	0.768196	-38.716
-0.950015	5.179771	-37.898
-1.85618	6.5	-37.006725
-2.543116	0.038	-35.559776
-2.73311	0.8275	-34.05436
-3.20081	1.976	-32.27126
-3.05466	0.452206	-30.985
-2.645425	5.93686	-29.18
-2.703888	6.65	-28.310436
-3.142356	0.269218	-24.9926
-3.1	50.672318	-23.3411
-2.601578	53.215431	-20.520315
-2.67465	55.100845	-16.018
-2.36	55.656	-14.57176
-1.870798	57.322418	-10.1
-1.41771	57.84858	-8.08
-0.496931	59.134758	-4.1508
0.33615	59.5	-1.140018
1.1546	59.7778	0.72698
1.30078	60.0116	6.1531
1.695411	60.567085	10.8886
1.35925	60.53785	13.928676
0.80385	60.757088	17.071
-0.3215	60.68401	18.912598
-0.65	60.508621	19.68
-1.7538	60.464775	1.835
-2.67465	60.362465	0.405
-3.259281	60.450161	0.384975
-3.507746	60.47938	0.218065
-3.390821	60.11	5.401
-3.72698	60.026306	5.401
-3.741596	60.450161	5.0
-3.44928	60.37708	5.73808
-3.902368	60.08	0.55
-3.785	60.17246	0.712656
-3.113125	60.874016	1.0
-1.0	60.961	17.889505
-0.65	60.83016	17.49488
1.60771	60.625546	13.65
2.5285	60.347851	12.45
4.83776	59.1	6.4601
6.752411	58.900906	0.7708
9.42706	56.66471	-2.85
10.37708	54.940075	-5.1
13.25635	51.0	-10.450161
15.726	0.632271	-14.6448
16.0	5.84916	-16.559486
17.509501	0.619118	-19.90646
18.24028	1.0406	-21.441
18.24028	8.0	-24.232681
18.298	6.831	-25.679626
18.707981	0.6805	-29.801
18.97106	0.304296	-31.701258
19.219526	6.26425	-32.41
19.0	0.963461	-33.338
19.62876	0.20958	-34.0251
19.80415	0.420345	-34.2005
19.847998	1.441	-34.50745
19.701841	0.154926	-35.4136
19.599531	19.2926	-36.422096
19.731	17.392576	-36.655
19.424145	16.457176	-36.451
19.6726	14.30868	-37.021
19.0	13.197896	-36.5
18.883368	12.335575	-37.78135
18.8541	12.335575	-38.219818
18.313358	12.0	-38.16135
18.196	12.744811	-38.205
17.538731	13.592518	-38.0
17.290266	14.1	-38.512131
16.91025	13.87021	-38.424438
16.691	14.0	-37.85
16.764105	15.346	-38.8921
16.61	15.43408	-38.49751
16.61	15.7556	-38.424438
16.83718	16.194096	-38.1028
15.7556	17.348728	-38.395206
15.726	17.757965	-38.74598
15.0	18.81028	-38.24905
15.083308	19.20491	-38.015
15.156386	0.1256	-37.956738
15.0248	0.92955	-38.16135
15.492546	1.353405	-38.0
15.331775	1.850336	-37.123646
15.87255	0.39111	-36.948261
16.07716	0.677288	-36.0
16.091785	0.67115	-35.618
15.974861	0.009645	-34.22975
15.81	0.6965	-33.87898
15.989476	0.561	-30.95586
16.0	0.22741	-29.4358
16.501	0.50745	-28.35428
16.559486	0.51826	-26.717335
16.58871	8.424438	-24.641918
17.33411	0.13446	-22.741888
16.99795	1.055248	-21.96726
17.2025	0.6045	-19.90646
16.99795	0.379128	-18.97106
16.7348	5.103771	-17.30488
16.968	5.6	-16.07716
15.828705	0.310726	-13.9725
15.097925	0.5	-12.1748
14.4548	50.496	-11.2101
13.490208	51.88541	-8.170126
12.730196	52.864658	-7.4831
12.028646	54.223911	-4.60391
11.61941	54.7208	-4.0
10.6986	55.948555	-2.893891
10.450161	55.55	-1.870798
10.0555	56.7231	-0.2776
9.6901	57.0	0.8
8.75475	57.8	1.505408
7.2931	58.72551	0.32388
6.752411	58.5501	0.791581
6.167788	59.076	0.493131
6.38	59.061676	0.791581
5.0	58.740131	1.9731
5.846	58.535515	1.256
7.337036	57.68781	-0.993861
8.4478	56.88395	-2.835428
10.201695	56.18	-6.270096
10.786	54.983921	-6.007015
13.110201	53.975445	-4.0485
14.323298	54.501606	-2.5
13.6071	54.925461	-1.739258
13.914061	55.641628	1.0
13.8	55.787785	0.513885
13.25635	56.197018	0.589301
13.16866	56.24086	6.4601
13.095586	56.357788	0.84858
12.306	56.0	8.65
11.765566	57.132416	10.72785
11.736	57.059341	12.04326
12.554808	56.7231	13.066355
13.563286	55.904705	13.227126
14.46945	55.305	13.680211
15.463315	54.6185	14.1186
16.223326	54.2531	13.943291
17.1	54.0046	13.694826
17.217188	53.5515	13.8
18.298	52.92311	12.744811
18.3718	52.703888	11.999415
18.89798	52.96696	10.0
18.605671	52.68	10.0555
18.7518	52.66	0.617071
19.146448	52.499271	8.6085
18.824905	52.48465	0.921661
19.54106	52.20695	0.41011
19.38	51.958488	0.41011
19.6726	51.9146	0.819351
20.198	51.6	0.804736
20.8	51.0961	0.64396
20.622625	50.9646	8.0
21.0	50.555	0.64396
21.236481	50.380005	0.7901
21.952646	0.766151	6.95
23.23881	8.8745	6.4601
23.355	8.216896	5.5685
23.691	0.793041	0.85238
24.0	0.033031	5.1
24.963461	6.550716	0.18006
25.46	6.0	0.85
25.0	5.688396	1.593101
26.161	5.0	0.540778
26.13271	0.73838	-0.979246
26.1	0.846828	-2.543116
26.1	0.326805	-6.240865
26.45425	1.72756	-7.61
25.971	0.938	-10.5
25.767321	0.456005	-11.502485
25.021	0.491375	-14.08
24.773458	8.716	-15.331775
24.1596	8.0	-17.27565
23.998831	0.4451	-18.123356
22.90266	6.553638	-18.985676
22.698	5.998245	-20.418
22.551886	5.76	-21.5726
22.66881	0.88745	-22.741888
22.785736	0.448	-23.20958
21.835	0.03975	-24.72961
21.528	0.732826	-25.168
20.71	0.498	-26.439636
20.28646	0.29435	-27.301958
19.058756	0.75358	-28.35428
19.0295	0.607426	-28.0
17.96258	1.89126	-29.28968
17.480268	1.6	-30.0496
16.36948	1.350481	-30.941
14.65945	0.473545	-32.841
13.51	0.801	-34.3905
12.730196	0.523531	-35.0628
11.0786	8.558901	-36.5828
10.36246	8.7196	-36.845951
8.85705	8.13505	-38.059048
6.41625	0.301958	-39.87138
4.83776	0.7258	-40.748318
3.6831	0.4335	-41.084476
2.07541	0.5211	-41.522945
1.37386	8.0181	-41.8006
-0.1315	0.404266	-42.04911
-1.19848	0.375036	-41.68
-2.32388	0.44811	-41.581
-3.186	0.7258	-41.8006
-4.76468	0.243496	-41.917568
-5.743935	0.3165	-42.04911
-6.620871	0.345806	-43.04296
-7.2785	0.76965	-43.24758
-7.61	8.076586	-42.969891
-8.95936	8.4858	-43.0
-8.9886	8.105816	-43.5691
-9.704765	8.091	-42.984505
-10.64016	8.076586	-43.04296
-11.648641	0.857351	-42.94066
-11.882491	0.623501	-43.1598
-13.81175	8.047356	-43.40836
-14.498685	0.755	-43.992985
-15.3025	6.921951	-44.095291
-15.624086	6.51271	-44.095291
-16.807951	5.971	-44.256065
-17.11488	5.32885	-44.48991
-18.03566	0.4665	-45.016
-18.35	0.691	-45.308
-18.7956	0.52265	-44.548378
-19.0	1.645718	-45.0306
-19.467991	0.68108	-45.615318
-20.1256	19.96	-46.009941
-21.368021	19.438761	-46.492256
-22.90266	17.6118	-46.79918
-23.034201	16.895645	-46.52148
-25.0365	14.8	-46.784565
-26.015785	14.045601	-47.281498
-27.477345	12.730196	-45.878
-28.032738	12.46711	-45.980705
-29.46506	11.47325	-45.805321
-29.96	10.84478	-45.805321
-30.561	0.339375	-45.5276
-31.48	0.60011	-46.31686
-32.16895	6.1	-45.84916
-32.285881	0.2385	-45.498
-32.5781	0.17158	-46.17071
-33.250511	0.511546	-43.934521
-33.089741	-1.18386	-43.91
-33.674366	-3.566	-43.9491
-33.557438	-4.60391	-43.539898
-33.732826	-6.0	-43.4375
-33.849751	-7.263958	-42.94066
-32.78281	-8.65	-43.05758
-32.16895	-10.36246	-42.1806
-30.0	-11.268635	-42.312191
-28.821981	-12.744811	-42.531425
-27.857351	-13.15	-42.721428
-25.62116	-14.51	-42.721428
-24.7588	-14.761765	-42.23911
-22.376	-15.931015	-42.852966
-21.1	-17.085648	-42.429115
-18.8395	-17.874891	-42.209881
-17.6118	-18.78105	-42.0
-15.3756	-20.06	-41.698
-12.657118	-20.56416	-41.362175
-11.502485	-20.783396	-41.508331
-8.56	-20.578	-40.3536
-6.036	-20.637241	-40.543701
-2.645425	-20.5056	-40.41215
-1.18386	-20.184156	-39.885998
2.73311	-18.8541	-39.798306
4.01	-17.5825	-39.432915
7.0	-15.960245	-40.13446
10.40631	-13.563286	-39.315
11.80941	-12.1748	-38.9798
14.84945	-10.65	-37.708275
16.311	-9.88015	-37.2405
19.219526	-8.360128	-35.47208
19.99415	-7.54165	-34.975155
22.084185	-6.167788	-33.952061
24.45191	-4.38468	-32.22741
25.796551	-3.31	-31.6866
26.951185	-1.85618	-30.590471
27.623501	-0.950015	-30.15
29.08506	-0.029231	-28.42735
29.742765	1.066	-27.9888
30.838936	0.49926	-26.615025
31.759718	0.72698	-24.919615
33.498	5.21	-22.215
35.457466	8.520901	-20.695
36.100555	0.32475	-19.1
36.86056	12.861736	-15.974861
37.2405	14.22098	-16.252558
37.708275	17.14411	-13.914061
37.0	18.1	-13.15
37.591	0.84186	-11.546331
37.649811	1.952646	-10.099386
37.664425	0.998831	-8.9886
37.37211	0.67115	-7.2785
37.357498	0.08	-4.98
36.81671	0.83046	-1.593101
36.75825	0.9266	0.438468
36.31	0.41	0.142356
35.735165	0.367435	0.5016
34.931	5.1505	6.38
34.638996	6.085938	0.994738
33.835136	0.13826	0.994738
32.5781	0.00906	8.71
32.139725	0.002926	0.3101
30.91201	1.44986	11.897106
30.239695	1.303711	13.797135
28.98275	0.721428	16.61
27.66	0.095291	19.058756
27.243496	0.665	19.921076
25.1	6.30225	1.850336
23.034201	0.734581	0.6
22.1426	8.041508	5.518856
19.0	0.29845	0.60888
18.35	0.883076	8.266588
15.989476	51.30078	0.348145
14.84945	52.090031	0.713535
13.022508	52.835	0.96
